2024-02-11 11:59:12,414 INFO    StreamThr :23483 [internal.py:wandb_internal():86] W&B internal server running at pid: 23483, started at: 2024-02-11 11:59:12.413416
2024-02-11 11:59:13,428 DEBUG   HandlerThread:23483 [system_monitor.py:probe():223] {'os': 'macOS-14.3-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2024-02-11T06:29:13.400064', 'startedAt': '2024-02-11T06:29:12.402753', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/aakashagarwal/Documents/GitHub/palindrome_classifier/Code/palindrome/palindrome_4_fold_oversampling_w&b.py', 'codePathLocal': 'Code/palindrome/palindrome_4_fold_oversampling_w&b.py', 'codePath': 'Code/palindrome/palindrome_4_fold_oversampling_w&b.py', 'git': {'remote': 'https://github.com/aaaakash001/palindrome_classifier.git', 'commit': '221f6f5da10d632f52a9d85a28d97c6ccdf740c9'}, 'email': 'aaaakash001@gmail.com', 'root': '/Users/aakashagarwal/Documents/GitHub/palindrome_classifier', 'host': 'Aakashs-MacBook-Pro.local', 'username': 'aakashagarwal', 'executable': '/Users/aakashagarwal/anaconda3/bin/python', 'cpu_count': 11, 'cpu_count_logical': 11, 'disk': {'/': {'total': 460.4317207336426, 'used': 212.23910522460938}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 18.0}}
2024-02-11 11:59:13,428 INFO    HandlerThread:23483 [system_monitor.py:probe():224] Finished collecting system info
2024-02-11 11:59:13,428 INFO    HandlerThread:23483 [system_monitor.py:probe():227] Publishing system info
2024-02-11 11:59:13,428 DEBUG   HandlerThread:23483 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-11 11:59:14,326 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/conda-environment.yaml
2024-02-11 11:59:16,219 DEBUG   HandlerThread:23483 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-11 11:59:16,220 INFO    HandlerThread:23483 [system_monitor.py:probe():229] Finished publishing system info
2024-02-11 11:59:16,222 DEBUG   SenderThread:23483 [sender.py:send():382] send: files
2024-02-11 11:59:16,222 INFO    SenderThread:23483 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-11 11:59:16,224 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: python_packages
2024-02-11 11:59:16,225 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: stop_status
2024-02-11 11:59:16,225 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: python_packages
2024-02-11 11:59:16,225 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-11 11:59:16,225 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: stop_status
2024-02-11 11:59:16,336 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/conda-environment.yaml
2024-02-11 11:59:16,336 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/wandb-metadata.json
2024-02-11 11:59:16,336 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/requirements.txt
2024-02-11 11:59:16,765 DEBUG   SenderThread:23483 [sender.py:send():382] send: telemetry
2024-02-11 11:59:16,765 DEBUG   SenderThread:23483 [sender.py:send():382] send: exit
2024-02-11 11:59:16,765 INFO    SenderThread:23483 [sender.py:send_exit():589] handling exit code: 1
2024-02-11 11:59:16,765 INFO    SenderThread:23483 [sender.py:send_exit():591] handling runtime: 2
2024-02-11 11:59:16,766 INFO    SenderThread:23483 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-11 11:59:16,766 INFO    SenderThread:23483 [sender.py:send_exit():597] send defer
2024-02-11 11:59:16,766 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,766 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-11 11:59:16,766 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,766 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-11 11:59:16,766 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 1
2024-02-11 11:59:16,766 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,766 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-11 11:59:16,766 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,766 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-11 11:59:16,766 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 2
2024-02-11 11:59:16,766 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,766 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-11 11:59:16,766 INFO    HandlerThread:23483 [system_monitor.py:finish():203] Stopping system monitor
2024-02-11 11:59:16,766 DEBUG   SystemMonitor:23483 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-11 11:59:16,766 DEBUG   SystemMonitor:23483 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-11 11:59:16,766 INFO    HandlerThread:23483 [interfaces.py:finish():202] Joined cpu monitor
2024-02-11 11:59:16,766 DEBUG   SystemMonitor:23483 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-11 11:59:16,766 INFO    HandlerThread:23483 [interfaces.py:finish():202] Joined disk monitor
2024-02-11 11:59:16,798 INFO    HandlerThread:23483 [interfaces.py:finish():202] Joined gpuapple monitor
2024-02-11 11:59:16,798 INFO    HandlerThread:23483 [interfaces.py:finish():202] Joined memory monitor
2024-02-11 11:59:16,798 INFO    HandlerThread:23483 [interfaces.py:finish():202] Joined network monitor
2024-02-11 11:59:16,798 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,798 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-11 11:59:16,798 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 3
2024-02-11 11:59:16,798 DEBUG   SenderThread:23483 [sender.py:send():382] send: telemetry
2024-02-11 11:59:16,798 DEBUG   SenderThread:23483 [sender.py:send():382] send: stats
2024-02-11 11:59:16,798 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,798 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-11 11:59:16,798 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,798 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-11 11:59:16,798 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 4
2024-02-11 11:59:16,798 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,798 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-11 11:59:16,798 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,798 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-11 11:59:16,798 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 5
2024-02-11 11:59:16,798 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,798 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-11 11:59:16,799 DEBUG   SenderThread:23483 [sender.py:send():382] send: summary
2024-02-11 11:59:16,799 INFO    SenderThread:23483 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-11 11:59:16,799 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,799 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-11 11:59:16,799 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 6
2024-02-11 11:59:16,799 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:16,799 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-11 11:59:16,799 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:16,799 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-11 11:59:16,800 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: status_report
2024-02-11 11:59:17,130 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 7
2024-02-11 11:59:17,131 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:17,131 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-11 11:59:17,131 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:17,131 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-11 11:59:17,241 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-11 11:59:17,290 INFO    wandb-upload_0:23483 [upload_job.py:push():131] Uploaded file /var/folders/9x/cvl5gvjj3v31p6kyd5_lblgh0000gn/T/tmp9f5zkh1bwandb/5hj5o0b7-wandb-metadata.json
2024-02-11 11:59:17,342 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/config.yaml
2024-02-11 11:59:17,342 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/wandb-summary.json
2024-02-11 11:59:17,343 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/output.log
2024-02-11 11:59:19,348 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/output.log
2024-02-11 11:59:20,773 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 8
2024-02-11 11:59:20,774 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: poll_exit
2024-02-11 11:59:20,774 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:20,774 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-11 11:59:20,774 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:20,774 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-11 11:59:20,774 INFO    SenderThread:23483 [job_builder.py:build():296] Attempting to build job artifact
2024-02-11 11:59:20,774 INFO    SenderThread:23483 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-11 11:59:20,798 INFO    SenderThread:23483 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-11 11:59:20,800 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 9
2024-02-11 11:59:20,801 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:20,801 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-11 11:59:20,801 DEBUG   SenderThread:23483 [sender.py:send():382] send: artifact
2024-02-11 11:59:21,253 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-11 11:59:21,353 INFO    Thread-13 :23483 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/output.log
2024-02-11 11:59:23,134 INFO    wandb-upload_0:23483 [upload_job.py:push():89] Uploaded file /Users/aakashagarwal/Library/Application Support/wandb/artifacts/staging/tmpatjnihm8
2024-02-11 11:59:23,134 INFO    wandb-upload_1:23483 [upload_job.py:push():89] Uploaded file /Users/aakashagarwal/Library/Application Support/wandb/artifacts/staging/tmp0u8mluu4
2024-02-11 11:59:24,984 INFO    SenderThread:23483 [sender.py:send_artifact():1494] sent artifact job-https___github.com_aaaakash001_palindrome_classifier.git_Code_palindrome_palindrome_4_fold_oversampling_w_b.py - {'id': 'QXJ0aWZhY3Q6NzE5Mjg4MzU0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzODg2NTQ2Mw==', 'latestArtifact': None}}
2024-02-11 11:59:24,985 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:24,985 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-11 11:59:24,985 INFO    SenderThread:23483 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-11 11:59:25,373 INFO    SenderThread:23483 [dir_watcher.py:finish():388] scan: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files
2024-02-11 11:59:25,373 INFO    SenderThread:23483 [dir_watcher.py:finish():402] scan save: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/requirements.txt requirements.txt
2024-02-11 11:59:25,374 INFO    SenderThread:23483 [dir_watcher.py:finish():402] scan save: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/output.log output.log
2024-02-11 11:59:25,376 INFO    SenderThread:23483 [dir_watcher.py:finish():402] scan save: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/config.yaml config.yaml
2024-02-11 11:59:25,378 INFO    SenderThread:23483 [dir_watcher.py:finish():402] scan save: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/wandb-summary.json wandb-summary.json
2024-02-11 11:59:25,381 INFO    SenderThread:23483 [dir_watcher.py:finish():402] scan save: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/conda-environment.yaml conda-environment.yaml
2024-02-11 11:59:25,387 INFO    SenderThread:23483 [dir_watcher.py:finish():402] scan save: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/wandb-metadata.json wandb-metadata.json
2024-02-11 11:59:25,389 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 10
2024-02-11 11:59:25,390 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: poll_exit
2024-02-11 11:59:25,390 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:25,390 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-11 11:59:25,391 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:25,391 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-11 11:59:25,391 INFO    SenderThread:23483 [file_pusher.py:finish():172] shutting down file pusher
2024-02-11 11:59:26,202 INFO    wandb-upload_1:23483 [upload_job.py:push():131] Uploaded file /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/output.log
2024-02-11 11:59:26,208 INFO    wandb-upload_0:23483 [upload_job.py:push():131] Uploaded file /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/requirements.txt
2024-02-11 11:59:26,271 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: keepalive
2024-02-11 11:59:26,271 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-11 11:59:26,271 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: poll_exit
2024-02-11 11:59:26,271 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: status_report
2024-02-11 11:59:26,624 INFO    wandb-upload_2:23483 [upload_job.py:push():131] Uploaded file /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/config.yaml
2024-02-11 11:59:26,635 INFO    wandb-upload_3:23483 [upload_job.py:push():131] Uploaded file /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/wandb-summary.json
2024-02-11 11:59:26,727 INFO    wandb-upload_4:23483 [upload_job.py:push():131] Uploaded file /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/files/conda-environment.yaml
2024-02-11 11:59:26,933 INFO    Thread-12 (_thread_body):23483 [sender.py:transition_state():617] send defer: 11
2024-02-11 11:59:26,934 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:26,934 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-11 11:59:26,934 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:26,935 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-11 11:59:26,935 INFO    SenderThread:23483 [file_pusher.py:join():178] waiting for file pusher
2024-02-11 11:59:26,936 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 12
2024-02-11 11:59:26,936 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:26,936 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-11 11:59:26,936 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:26,936 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-11 11:59:26,936 INFO    SenderThread:23483 [file_stream.py:finish():595] file stream finish called
2024-02-11 11:59:27,276 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-11 11:59:27,334 INFO    SenderThread:23483 [file_stream.py:finish():599] file stream finish is done
2024-02-11 11:59:27,335 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 13
2024-02-11 11:59:27,335 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: poll_exit
2024-02-11 11:59:27,335 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:27,335 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-11 11:59:27,336 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:27,336 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-11 11:59:27,336 INFO    SenderThread:23483 [sender.py:transition_state():617] send defer: 14
2024-02-11 11:59:27,336 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: defer
2024-02-11 11:59:27,336 DEBUG   SenderThread:23483 [sender.py:send():382] send: final
2024-02-11 11:59:27,337 INFO    HandlerThread:23483 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-11 11:59:27,337 DEBUG   SenderThread:23483 [sender.py:send():382] send: footer
2024-02-11 11:59:27,337 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: defer
2024-02-11 11:59:27,337 INFO    SenderThread:23483 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-11 11:59:27,338 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-11 11:59:27,338 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: poll_exit
2024-02-11 11:59:27,338 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-11 11:59:27,338 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: server_info
2024-02-11 11:59:27,339 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: poll_exit
2024-02-11 11:59:27,339 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: server_info
2024-02-11 11:59:27,341 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: get_summary
2024-02-11 11:59:27,341 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-11 11:59:27,341 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-11 11:59:27,341 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: job_info
2024-02-11 11:59:27,846 DEBUG   SenderThread:23483 [sender.py:send_request():409] send_request: job_info
2024-02-11 11:59:27,847 INFO    MainThread:23483 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-11 11:59:27,847 INFO    MainThread:23483 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-11 11:59:27,847 INFO    MainThread:23483 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-11 11:59:27,849 DEBUG   HandlerThread:23483 [handler.py:handle_request():146] handle_request: shutdown
2024-02-11 11:59:27,849 INFO    HandlerThread:23483 [handler.py:finish():869] shutting down handler
2024-02-11 11:59:28,347 INFO    WriterThread:23483 [datastore.py:close():296] close: /Users/aakashagarwal/Documents/GitHub/palindrome_classifier/wandb/run-20240211_115912-rwt893rp/run-rwt893rp.wandb
2024-02-11 11:59:28,851 INFO    SenderThread:23483 [sender.py:finish():1572] shutting down sender
2024-02-11 11:59:28,851 INFO    SenderThread:23483 [file_pusher.py:finish():172] shutting down file pusher
2024-02-11 11:59:28,851 INFO    SenderThread:23483 [file_pusher.py:join():178] waiting for file pusher
